work_group_id	history_group_id	review_path	source_anchor	thread_count	review_source_count	available_review_source_count	unavailable_review_source_count	unchanged_review_source_count	changed_review_source_count	merged_anchor_count	current_path_state	path_change_candidate_count	path_change_candidates	single_change_candidate	validation_gate	history_state	next_action
work-r3v-native-plan-capture-c-original-line-57-967f09bcf8f6	history-changed-since-review-warning-clean-driver-build-and-focused-test-8341229f873a	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 57	1	1	1	0	0	1	1	present	5	26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-tool-c-original-line-178-160af0631ffc	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c	original line 178	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-plan-capture-c-original-line-100-811188037f75	history-changed-since-review-warning-clean-driver-build-and-focused-test-8341229f873a	src/amd/r300/vulkan/r3v_native_plan_capture.c	original line 100	1	1	1	0	0	1	1	present	5	26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;59b77649a80ee880f84ba6a5301467c8cc2c0438;fb709b391ec528b8f9c767dab90eb785d8093594;300a75557165c988818944e1fef1157d847406bc;bd7fcf75397e409a3d1e15e595e940d6411dffc3		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-plan-tool-c-original-line-135-3d36412216ac	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c	original line 135	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-object-c-original-line-42-d096d31c657b	history-changed-since-review-warning-clean-driver-build-and-focused-test-c404f3f27827	src/amd/r300/vulkan/r3v_native_object.c	original line 42	1	1	1	0	0	1	1	present	1	13683abd6ad3fcbf0d052d1a63b24793b59211fa	13683abd6ad3fcbf0d052d1a63b24793b59211fa	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-native-object-c-r3v-createbufferview-vkdevice-device-fba9f34bec3f	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/r3v_native_object.c	r3v createbufferview vkdevice device	2	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-physical-device-c-r3v-get-format-properties-const-struct-9f2e5eccc034	history-changed-since-review-warning-clean-driver-build-and-focused-test-3c2b5093ff3d	src/amd/r300/vulkan/r3v_physical_device.c	r3v get format properties const struct r3v physical device const device	2	2	2	0	0	2	2	present	7	13683abd6ad3fcbf0d052d1a63b24793b59211fa;1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;ebc8348c2ec8951c28056c17b036a365856cd12a;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;3bfafd1e35a20b7024389b1ae47af94d979e27fd		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-110-df794fa7aea7	history-changed-since-review-documentation-symbol-and-link-check-cd0a565f2749	docs/hardware/r3v-host-model-fail-decomposition.md	original line 110	1	1	1	0	0	1	1	present	11	9b1e0fb29210904f70fdb11ad11c645580b8a678;1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-112-d51947035e19	history-changed-since-review-documentation-symbol-and-link-check-aa248f747480	docs/hardware/r3v-host-model-fail-decomposition.md	original line 112	1	1	1	0	0	1	1	present	10	1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-113-1cf10e0e8580	history-changed-since-review-documentation-symbol-and-link-check-cd0a565f2749	docs/hardware/r3v-host-model-fail-decomposition.md	original line 113	2	1	1	0	0	1	1	present	11	9b1e0fb29210904f70fdb11ad11c645580b8a678;1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-115-29f277b9a1e0	history-changed-since-review-documentation-symbol-and-link-check-aa248f747480	docs/hardware/r3v-host-model-fail-decomposition.md	original line 115	1	1	1	0	0	1	1	present	10	1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-120-56b3447c1c07	history-changed-since-review-documentation-symbol-and-link-check-aa248f747480	docs/hardware/r3v-host-model-fail-decomposition.md	original line 120	1	1	1	0	0	1	1	present	10	1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-143-3b95da54c56d	history-changed-since-review-documentation-symbol-and-link-check-aa248f747480	docs/hardware/r3v-host-model-fail-decomposition.md	original line 143	1	1	1	0	0	1	1	present	10	1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-36-38f5e2919d65	history-changed-since-review-documentation-symbol-and-link-check-aa248f747480	docs/hardware/r3v-host-model-fail-decomposition.md	original line 36	1	1	1	0	0	1	1	present	10	1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-59-0ad00db77310	history-changed-since-review-documentation-symbol-and-link-check-cd0a565f2749	docs/hardware/r3v-host-model-fail-decomposition.md	original line 59	1	1	1	0	0	1	1	present	11	9b1e0fb29210904f70fdb11ad11c645580b8a678;1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-conformance-partition-py-def-verify-manifest-path-f96dbd258557	history-changed-since-review-python-test-black-and-ruff-66e61c8d525d	src/amd/r300/vulkan/tests/r3v_conformance_partition.py	def verify manifest path	2	2	2	0	0	2	2	present	1	1f91536e6394b52f3969336a0b585106c3b6e5f9	1f91536e6394b52f3969336a0b585106c3b6e5f9	python-test-black-and-ruff	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-native-queue-claim-report-c-original-line-82-b14fa0d01cf4	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_queue_claim_report.c	original line 82	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-plan-tool-c-original-line-67-80c2362b87dc	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/vulkan/tests/r3v_native_plan_tool.c	original line 67	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-cs-ioctl-trace-py-original-line-149-d773199db045	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_cs_ioctl_trace.py	original line 149	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-cs-ioctl-trace-py-original-line-215-9da48a767794	history-changed-since-review-python-test-black-and-ruff-9a703a50e3dd	src/amd/r300/vulkan/tests/r3v_cs_ioctl_trace.py	original line 215	1	1	1	0	0	1	1	present	1	4b11002d5b38f01f6477a2878352caea8cd28ac7	4b11002d5b38f01f6477a2878352caea8cd28ac7	python-test-black-and-ruff	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-cs-ioctl-trace-py-original-line-337-eb540049487e	history-unchanged-since-review-python-test-black-and-ruff-43c6875221d9	src/amd/r300/vulkan/tests/r3v_cs_ioctl_trace.py	original line 337	1	1	1	0	1	0	1	present	0			python-test-black-and-ruff	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-cs-ioctl-trace-py-original-line-364-4af5e24282f2	history-changed-since-review-python-test-black-and-ruff-9a703a50e3dd	src/amd/r300/vulkan/tests/r3v_cs_ioctl_trace.py	original line 364	1	1	1	0	0	1	1	present	1	4b11002d5b38f01f6477a2878352caea8cd28ac7	4b11002d5b38f01f6477a2878352caea8cd28ac7	python-test-black-and-ruff	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-cs-ioctl-trace-py-original-line-70-92a9c4008f00	history-changed-since-review-python-test-black-and-ruff-9a703a50e3dd	src/amd/r300/vulkan/tests/r3v_cs_ioctl_trace.py	original line 70	1	1	1	0	0	1	1	present	1	4b11002d5b38f01f6477a2878352caea8cd28ac7	4b11002d5b38f01f6477a2878352caea8cd28ac7	python-test-black-and-ruff	changed-since-review	verify-single-path-change-against-review-claims
work-readme-md-default-context-requires-a-graphics-compute-queue-and-9d9747f10970	history-changed-since-review-documentation-symbol-and-link-check-f3c920539d68	src/amd/r300/vulkan/README.md	default context requires a graphics compute queue and aborts on the	1	1	1	0	0	1	1	present	18	7f7feec24572361f74134376433c0ba63f6219c2;4b11002d5b38f01f6477a2878352caea8cd28ac7;26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;28d2e439d133914edccaa861df6ddaff6bcc1c71;c9d5859cab6f6ca834d731a062b23dfd770da496;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;1a5c07ce10d5efc8592101374468c787899d084b;c5861da177d780bb8cf254b0d2777771b1e9c73b;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;e16bfb045fd1ae8096ede8e4af76356ac7f3157e;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698;4337fab9b7e51ae23d0c1db75c0c107ec1a20f29;c3f310b429a8061a7eda94441b306c7b999d5ebc		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-physical-device-c-r3v-wsi-proc-addr-vkphysicaldevice-physicaldevice-1a4fbf89acfd	history-changed-since-review-warning-clean-driver-build-and-focused-test-3fda1da9086b	src/amd/r300/vulkan/r3v_physical_device.c	r3v wsi proc addr vkphysicaldevice physicaldevice const char pname	4	2	2	0	0	2	1	present	8	d2b2d888ed784999a7c90886228532021b52d268;13683abd6ad3fcbf0d052d1a63b24793b59211fa;1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;ebc8348c2ec8951c28056c17b036a365856cd12a;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;3bfafd1e35a20b7024389b1ae47af94d979e27fd		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-wsi-denominator-md-original-line-138-b19a8511c65c	history-changed-since-review-documentation-symbol-and-link-check-da5894711821	docs/hardware/r3v-wsi-denominator.md	original line 138	1	1	1	0	0	1	1	present	2	710d7e3c12b5e6eecd6a9356de5295618b201d1d;cebc5f008a2b1f33922597891892bb48205e557f		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-wsi-denominator-md-original-line-172-f4bde9741e21	history-changed-since-review-documentation-symbol-and-link-check-da5894711821	docs/hardware/r3v-wsi-denominator.md	original line 172	1	1	1	0	0	1	1	present	2	710d7e3c12b5e6eecd6a9356de5295618b201d1d;cebc5f008a2b1f33922597891892bb48205e557f		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-wsi-denominator-md-original-line-184-fedd90c38949	history-changed-since-review-documentation-symbol-and-link-check-da5894711821	docs/hardware/r3v-wsi-denominator.md	original line 184	1	1	1	0	0	1	1	present	2	710d7e3c12b5e6eecd6a9356de5295618b201d1d;cebc5f008a2b1f33922597891892bb48205e557f		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-wsi-denominator-md-original-line-19-50f883532fc8	history-changed-since-review-documentation-symbol-and-link-check-da5894711821	docs/hardware/r3v-wsi-denominator.md	original line 19	1	1	1	0	0	1	1	present	2	710d7e3c12b5e6eecd6a9356de5295618b201d1d;cebc5f008a2b1f33922597891892bb48205e557f		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-wsi-denominator-md-original-line-195-468c903955ec	history-changed-since-review-documentation-symbol-and-link-check-da5894711821	docs/hardware/r3v-wsi-denominator.md	original line 195	1	1	1	0	0	1	1	present	2	710d7e3c12b5e6eecd6a9356de5295618b201d1d;cebc5f008a2b1f33922597891892bb48205e557f		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-wsi-denominator-md-original-line-57-24d592afa114	history-changed-since-review-documentation-symbol-and-link-check-da5894711821	docs/hardware/r3v-wsi-denominator.md	original line 57	1	1	1	0	0	1	1	present	2	710d7e3c12b5e6eecd6a9356de5295618b201d1d;cebc5f008a2b1f33922597891892bb48205e557f		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-136-b5478e38a1d5	history-changed-since-review-documentation-symbol-and-link-check-aa248f747480	docs/hardware/r3v-host-model-fail-decomposition.md	original line 136	1	1	1	0	0	1	1	present	10	1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-6-7e8c1ae5769c	history-changed-since-review-documentation-symbol-and-link-check-aa248f747480	docs/hardware/r3v-host-model-fail-decomposition.md	original line 6	1	1	1	0	0	1	1	present	10	1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-host-model-fail-decomposition-md-original-line-68-57e4a7d2d814	history-changed-since-review-documentation-symbol-and-link-check-aa248f747480	docs/hardware/r3v-host-model-fail-decomposition.md	original line 68	1	1	1	0	0	1	1	present	10	1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;60ae71b6e75360b9cc12dd4b524381da9da7feb4;b2c7a53aead941875e0c67204a025df54f2b5d9c;c5861da177d780bb8cf254b0d2777771b1e9c73b;de712cd4c674f476c5c2d9b6371da8907b8eebe8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
